Unnamed: 0,Date,User,Tweet,Location,ppt
0,2023-03-19 11:27:46+00:00,bocorantogelHK,Survei LSP paparkan tiga faktor dorong elektabilitas Prabowo tertinggi https://t.co/oeRAHxAMVA,Vietnam,"['survei', 'lsp', 'papar', 'tiga', 'faktor', 'dorong', 'elektabilitas', 'prabowo', 'tinggi', 'https', 't', 'co', 'oerahxamva']"
1,2023-03-19 11:27:04+00:00,Disuruh_Iben,"Soal Peluang Duet Prabowo-Ganjar, Hasto: Capres 2024 dari Internal PDIP - detikJatim https://t.co/nAdRn7XxgW #PrabowoUnggul #BangkitBersama",Pulau Impian,"['soal', 'peluang', 'duet', 'prabowo-ganjar', 'hasto', 'capres', '2024', 'internal', 'pdip', '-', 'detikjatim', 'https', 't', 'co', 'nadrn7xxgw', 'prabowounggul', 'bangkitbersama']"
2,2023-03-19 11:26:28+00:00,rebo_kliwon,"Setuju pakai banged. Pak Prabowo berpasangan dengan pak Ganjar, sesuatu banged. Ayo pak Prabowo, gunakan Partai Ger… https://t.co/fLgcxk3nLL",,"['tuju', 'pakai', 'banged', 'pak', 'prabowo', 'pasang', 'pak', 'ganjar', 'banged', 'ayo', 'pak', 'prabowo', 'guna', 'partai', 'ger', 'https', 't', 'co', 'flgcxk3nll']"
3,2023-03-19 11:26:02+00:00,BerdYdh3,RT @ElfizaEnny: Kalau Pak Prabowo berguru sama Pak Jokowi dalam memimpin Negara berarti hasilnya Negara akan seperti sekarang ini lg sement…,,"['rt', 'elfizaenny', 'kalau', 'pak', 'prabowo', 'guru', 'sama', 'pak', 'jokowi', 'pimpin', 'negara', 'arti', 'hasil', 'negara', 'sekarang', 'lg', 'sement']"
4,2023-03-19 11:25:46+00:00,tama_hype,"@tvOneNews Taiklah prabowo...👎👎

Woy @Gerindra lu ingetin tuh si BOWO...
Jangan terlalu berlebihan statement dalam… https://t.co/L7eVMfdaAT",BOEKITTINGGI,"['tvonenews', 'taiklah', 'prabowo', 'woy', 'gerindra', 'lu', 'ingetin', 'tuh', 'si', 'bowo', 'jangan', 'terlalu', 'lebih', 'statement', 'dalam', 'https', 't', 'co', 'l7evmfdaat']"
5,2023-03-19 11:25:34+00:00,kumparan,"Politikus Partai Golkar, Ali Mochtar Ngabalin, tak sepakat bahwa kedekatan Presiden Jokowi dengan Ganjar Pranowo da… https://t.co/I2wTMH54CH",,"['politikus', 'partai', 'golkar', 'ali', 'mochtar', 'ngabalin', 'tak', 'sepakat', 'dekat', 'presiden', 'jokowi', 'ganjar', 'pranowo', 'da', 'https', 't', 'co', 'i2wtmh54ch']"
6,2023-03-19 11:24:59+00:00,RumahKitaJatim,Wacana duet Prabowo Subianto dengan Ganjar Pranowo ataupun Ganjar-Prabowo pada Pemilu Presiden (Pilpres) 2024 mengu… https://t.co/coTRFU9Rws,,"['wacana', 'duet', 'prabowo', 'subianto', 'ganjar', 'pranowo', 'atau', 'ganjar-prabowo', 'milu', 'presiden', 'pilpres', '2024', 'mengu', 'https', 't', 'co', 'cotrfu9rws']"
7,2023-03-19 11:24:52+00:00,zxnm88473822,"Rencananya kita akan ambil beberapa pesawat dari luar negeri yang masih muda,” pungkas Prabowo.#PrabowoMengudara #IkutPakde Prabowo Subianto",,"['rencana', 'ambil', 'beberapa', 'pesawat', 'luar', 'negeri', 'muda', 'pungkas', 'prabowo', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
8,2023-03-19 11:24:51+00:00,zxnm88473822,Kita juga rencananya akan mengakuisisi pesawat-pesawat yang tidak baru tapi masih muda usianya.#PrabowoMengudara #IkutPakde Prabowo Subianto,,"['kita', 'rencana', 'akuisisi', 'pesawat', 'baru', 'muda', 'usia', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
9,2023-03-19 11:24:50+00:00,zxnm88473822,"Ia pun berencana mengakuisisi pesawat yang tidak baru, tapi masih layak digunakan.#PrabowoMengudara #IkutPakde Prabowo Subianto",,"['ia', 'rencana', 'akuisisi', 'pesawat', 'baru', 'layak', 'guna', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
10,2023-03-19 11:24:49+00:00,zxnm88473822,Prabowo mengatakan pesawat di TNI sekarang sedang dalam tahap modernisasi.#PrabowoMengudara #IkutPakde Prabowo Subianto,,"['prabowo', 'kata', 'pesawat', 'tni', 'sekarang', 'sedang', 'tahap', 'modernisasi', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
11,2023-03-19 11:24:48+00:00,zxnm88473822,yang disematkan oleh Kepala Staf Angkatan Udara (Kasau) Marsekal TNI Fadjar Prasetyo dalam upacara militer di Lanud… https://t.co/KFRLYZFUNg,,"['semat', 'kepala', 'staf', 'angkat', 'udara', 'kasau', 'marsekal', 'tni', 'fadjar', 'prasetyo', 'upacara', 'militer', 'lanud', 'https', 't', 'co', 'kfrlyzfung']"
12,2023-03-19 11:24:47+00:00,zxnm88473822,"Hal itu diungkap usai dirinya menerima Penganugerahan Wing Kehormatan Penerbang Kelas I,#PrabowoMengudara #IkutPakde Prabowo Subianto",,"['hal', 'ungkap', 'usai', 'diri', 'terima', 'anugerah', 'wing', 'hormat', 'terbang', 'kelas', 'i', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
13,2023-03-19 11:24:46+00:00,zxnm88473822,"kemudian sementara kita masih negosiasi untuk menambah pesawat-pesawat lain,” kata Prabowo.#PrabowoMengudara #IkutPakde Prabowo Subianto",,"['kemudian', 'negosiasi', 'tambah', 'pesawat', 'lain', 'kata', 'prabowo', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
14,2023-03-19 11:24:46+00:00,zxnm88473822,"“Ya, itu suatu keharusan. Kita akan menambah pesawat tempur Rafale dari Prancis,#PrabowoMengudara #IkutPakde Prabowo Subianto",,"['ya', 'suatu', 'harus', 'kita', 'tambah', 'pesawat', 'tempur', 'rafale', 'prancis', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
15,2023-03-19 11:24:45+00:00,zxnm88473822,Ia menyebut saat ini masih melakukan negosiasi untuk penambahan pesawat-pesawat itu.#PrabowoMengudara #IkutPakde Prabowo Subianto,,"['ia', 'sebut', 'laku', 'negosiasi', 'tambah', 'pesawat', 'itu', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
16,2023-03-19 11:24:44+00:00,zxnm88473822,Menteri Pertahanan (Menhan) Prabowo Subianto menyampaikan bahwa pihaknya berencana menambah pesawat tempur ke Indon… https://t.co/WtMnqyIn8b,,"['menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'sampai', 'pihak', 'rencana', 'tambah', 'pesawat', 'tempur', 'indon', 'https', 't', 'co', 'wtmnqyin8b']"
17,2023-03-19 11:24:43+00:00,zxnm88473822,"Berencana Tambah Pesawat Tempur untuk Indonesia, Prabowo: Suatu Keharusan!PrabowoMengudara #IkutPakde Prabowo Subia… https://t.co/EMaC1rRE2t",,"['rencana', 'tambah', 'pesawat', 'tempur', 'indonesia', 'prabowo', 'suatu', 'harus', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subia', 'https', 't', 'co', 'emac1rre2t']"
18,2023-03-19 11:24:32+00:00,RumahKitaJatim,Wacana duet Prabowo Subianto dan Ganjar Pranowo mencuat usai keduanya semringah foto bareng Presiden Joko Widodo (J… https://t.co/MQOClZjGvY,,"['wacana', 'duet', 'prabowo', 'subianto', 'ganjar', 'pranowo', 'cuat', 'usai', 'dua', 'semringah', 'foto', 'bareng', 'presiden', 'joko', 'widodo', 'j', 'https', 't', 'co', 'mqoclzjgvy']"
19,2023-03-19 11:24:07+00:00,Pradoyo2,"@triwul82 Ini pertanda Anies bakal kalah. Prabowo dua pilpres juga menggunakan cara mirip ini,dan akhirnya kalah oleh jokowi",,"['triwul82', 'ini', 'tanda', 'anies', 'bakal', 'kalah', 'prabowo', 'pilpres', 'guna', 'cara', 'mirip', 'ini', 'dan', 'akhir', 'kalah', 'jokowi']"
20,2023-03-19 11:23:40+00:00,KhoirilAnwar_,"RT @genx36545403: Saya sih berharap pak @prabowo dan ibu tietiek soeharto bisa kembali bersama suatu saat nanti.

Ada cerita menarik di bal…",Khoiril Anwar,"['rt', 'genx36545403', 'saya', 'sih', 'harap', 'pak', 'prabowo', 'ibu', 'tietiek', 'soeharto', 'sama', 'suatu', 'nanti', 'ada', 'cerita', 'tarik', 'bal']"
21,2023-03-19 11:21:36+00:00,AL_GABHIRAENI,@Dahnilanzar @prabowo Ini baru yg calon persiden penganti Pak Jokowi.yg lain boleh mencuri star,Indonesia,"['dahnilanzar', 'prabowo', 'ini', 'baru', 'yg', 'calon', 'persiden', 'anti', 'pak', 'jokowi', 'yg', 'curi', 'star']"
22,2023-03-19 11:21:16+00:00,DarekaRendy,@genx36545403 @prabowo @dekade_08 @BANGSAygSUJUD Kami Bernah berjuang di MK 🤭😅 https://t.co/UYUXCAsQrO,,"['genx36545403', 'prabowo', 'dekade', '08', 'bangsaygsujud', 'kami', 'bernah', 'juang', 'mk', 'https', 't', 'co', 'uyuxcasqro']"
23,2023-03-19 11:20:45+00:00,bd_baskoro,RT @bengkeldodo: Begitulah kalau seorang pendidik memberi.pendidikan politik dan akhirnya jadi sesat pikir dan mencari pembenaran semua ...…,"Bogor, Jawa Barat","['rt', 'bengkeldodo', 'begitu', 'kalau', 'orang', 'didik', 'beri', 'didik', 'politik', 'akhir', 'jadi', 'sesat', 'pikir', 'cari', 'benar', 'semua']"
24,2023-03-19 11:20:37+00:00,PKubutambahan,"Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/L76dlmEChG., dianugerahi gelar Patih Bakula oleh Ta… https://t.co/VkXjukkJdZ",,"['kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'https', 't', 'co', 'l76dlmechg', 'anugerah', 'gelar', 'patih', 'bakula', 'ta', 'https', 't', 'co', 'vkxjukkjdz']"
25,2023-03-19 11:19:44+00:00,AbdHali59646742,@RagilSemar Ternyata Bapak Prabowo bisa melawak ❓,"Beji, Pasuruan, Jawa Timur","['ragilsemar', 'nyata', 'bapak', 'prabowo', 'lawak']"
26,2023-03-19 11:18:35+00:00,raden_tumaritis,"“Kita semua akan mati, jangan takut mati karena itu ciri khas kita paket hemat. Yang penting hidup kita harus penuh… https://t.co/gtuon8I3ol",Indonesia,"['kita', 'semua', 'mati', 'jangan', 'takut', 'mati', 'ciri', 'khas', 'paket', 'hemat', 'yang', 'penting', 'hidup', 'penuh', 'https', 't', 'co', 'gtuon8i3ol']"
27,2023-03-19 11:18:18+00:00,Zoelv_ikar,"RT @DivHumas_Polri: Kapolri 
Jenderal Polisi Drs. Listyo Sigit Prabowo, M. Si., 
Saat menghadiri peresmian pembangunan asrama Brimob Polda…",Indonesia,"['rt', 'divhumas', 'polri', 'kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'm', 'si', 'saat', 'hadir', 'resmi', 'bangun', 'asrama', 'brimob', 'polda']"
28,2023-03-19 11:18:13+00:00,sospolkw,@bengkeldodo @Kosim__ @florieliciouss @choymarkochoy @Chaves1305 @emham08 @AuntyNovi1978 @HelmiFelis_… https://t.co/CIcyz3PEDQ,,"['bengkeldodo', 'kosim', 'florieliciouss', 'choymarkochoy', 'chaves1305', 'emham08', 'auntynovi1978', 'helmifelis', 'https', 't', 'co', 'cicyz3pedq']"
29,2023-03-19 11:16:35+00:00,Partai_Slebew,"Selain pak @prabowo, orang ini adalah salah satu orang yg paling berjasa buat pak @aniesbaswedan 

Makasih pak… https://t.co/VeRgwHmebz",,"['selain', 'pak', 'prabowo', 'orang', 'salah', 'satu', 'orang', 'yg', 'paling', 'jasa', 'buat', 'pak', 'aniesbaswedan', 'makasih', 'pak', 'https', 't', 'co', 'vergwhmebz']"
30,2023-03-19 11:16:07+00:00,genx36545403,"Kemudian kamipun foto bersama dan saling tukaran no hp.

Tapi saya tidak sama dengan mereka berdua, saya hanya kang… https://t.co/7zZBPwk4aH","Tanjung Priok, Indonesia","['kemudian', 'kami', 'foto', 'sama', 'saling', 'tukar', 'no', 'hp', 'tapi', 'sama', 'dua', 'kang', 'https', 't', 'co', '7zzbpwk4ah']"
31,2023-03-19 11:16:05+00:00,genx36545403,"Kemudian mereka tunjukkan foto foto sewaktu bertugas, rambut panjang pirang, celana sobek2 pake kaos oblong dll.… https://t.co/hsrf5ZkP6n","Tanjung Priok, Indonesia","['kemudian', 'tunjuk', 'foto', 'foto', 'waktu', 'tugas', 'rambut', 'panjang', 'pirang', 'celana', 'sobek2', 'pake', 'kaos', 'oblong', 'dll', 'https', 't', 'co', 'hsrf5zkp6n']"
32,2023-03-19 11:16:03+00:00,genx36545403,"Pangkat mereka masing masing letnan dan kapten, sebelum di tugasi kawal bu tietiek mereka bertugas jdi paspampres k… https://t.co/P6E8mZAyE4","Tanjung Priok, Indonesia","['pangkat', 'masing', 'masing', 'letnan', 'kapten', 'tugas', 'kawal', 'bu', 'tietiek', 'tugas', 'jdi', 'paspampres', 'k', 'https', 't', 'co', 'p6e8mzaye4']"
33,2023-03-19 11:16:02+00:00,genx36545403,"Saya tanya ajudan "" emang ibu dari mana ""?.

Ajudan menjawab "" saya dari TNI AD mas, sudah 2 tahun saya di tugaskan… https://t.co/XlIzTDSJVd","Tanjung Priok, Indonesia","['saya', 'tanya', 'ajudan', 'emang', 'ibu', 'mana', 'ajudan', 'jawab', 'tni', 'ad', 'mas', '2', 'tahun', 'tugas', 'https', 't', 'co', 'xliztdsjvd']"
34,2023-03-19 11:16:00+00:00,genx36545403,"Saya bisiki ke telinganya "" Saya dari..bal bla bla bla bla bla bla "".

Ajudan ketawa kemudian ajak toss , sambi ber… https://t.co/hPH5aKqY10","Tanjung Priok, Indonesia","['saya', 'bisik', 'telinga', 'saya', 'dari', 'bal', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'ajudan', 'ketawa', 'kemudian', 'ajak', 'toss', 'sambi', 'ber', 'https', 't', 'co', 'hph5akqy10']"
35,2023-03-19 11:15:58+00:00,genx36545403,"Kemudian ajudan bertanya "" Memang si mas dari mana, kok pake baju OJOL ?"".

#PrestasiPrabowo 
#BangkitBersama 
Prabowo Subianto","Tanjung Priok, Indonesia","['kemudian', 'ajudan', 'tanya', 'memang', 'si', 'mas', 'mana', 'kok', 'pake', 'baju', 'ojol', 'prestasiprabowo', 'bangkitbersama', 'prabowo', 'subianto']"
36,2023-03-19 11:15:57+00:00,genx36545403,"Sambil nyengir dan garuk kepala yang tidak gatal saya jawab "" hehehhehe...gpp bu, sudah biasa, santai aja "".… https://t.co/yM7YxyZMMm","Tanjung Priok, Indonesia","['sambil', 'nyengir', 'garuk', 'kepala', 'gatal', 'jawab', 'hehehhehe', 'gpp', 'bu', 'biasa', 'santai', 'aja', 'https', 't', 'co', 'ym7yxyzmmm']"
37,2023-03-19 11:15:55+00:00,genx36545403,"Setelah menghampiri saya sang ajudan berkata "" Mas maaf yah tadi saya tarik keluar, saya tidak tau kalo orang sendi… https://t.co/AflgyZt8K5","Tanjung Priok, Indonesia","['telah', 'hampir', 'sang', 'ajudan', 'kata', 'mas', 'maaf', 'yah', 'tadi', 'tarik', 'keluar', 'tau', 'kalo', 'orang', 'sendi', 'https', 't', 'co', 'aflgyzt8k5']"
38,2023-03-19 11:15:54+00:00,genx36545403,"Karena ingin merokok sayapun mohon ijin dan memuju ke jendela, saat itulah ajudan bu tietiek menghampiri saya.… https://t.co/lDhG5piqdZ","Tanjung Priok, Indonesia","['karena', 'rokok', 'saya', 'mohon', 'ijin', 'memuju', 'jendela', 'ajudan', 'bu', 'tietiek', 'hampir', 'saya', 'https', 't', 'co', 'ldhg5piqdz']"
39,2023-03-19 11:15:53+00:00,genx36545403,"Di dalam ruangan kamipun bersenda gurau, seneng bener liat bu tietiek ketawa..terasa hangat di hati.… https://t.co/IOZuvXlDNY","Tanjung Priok, Indonesia","['di', 'ruang', 'kami', 'senda', 'gurau', 'neng', 'bener', 'liat', 'bu', 'tietiek', 'ketawa', 'asa', 'hangat', 'hati', 'https', 't', 'co', 'iozuvxldny']"
40,2023-03-19 11:15:52+00:00,fachrul_88,RT @arwidodo: Bagaimana pertanggungjawaban proyek food estate Pak @Jokowi dan Pak @Prabowo yang gagal tapi sudah terlanjur merusak lahan? h…,,"['rt', 'arwidodo', 'bagaimana', 'pertanggungjawaban', 'proyek', 'food', 'estate', 'pak', 'jokowi', 'pak', 'prabowo', 'gagal', 'lanjur', 'rusak', 'lahan', 'h']"
41,2023-03-19 11:15:52+00:00,genx36545403,"Selesai pidato bu tietiek naik ke atas, langsung ke ruangannya, saya pun ikut naik.

#PrestasiPrabowo 
#BangkitBersama 
Prabowo Subianto","Tanjung Priok, Indonesia","['selesai', 'pidato', 'bu', 'tietiek', 'naik', 'atas', 'langsung', 'ruang', 'ikut', 'naik', 'prestasiprabowo', 'bangkitbersama', 'prabowo', 'subianto']"
42,2023-03-19 11:15:51+00:00,genx36545403,"Setelah saya jawab... lalu minta jgn masuk, tunggu di luar saja, saya bilang "" siaPS "".

#PrestasiPrabowo 
#BangkitBersama 
Prabowo Subianto","Tanjung Priok, Indonesia","['telah', 'jawab', 'lalu', 'minta', 'jgn', 'masuk', 'tunggu', 'luar', 'saja', 'bilang', 'siaps', 'prestasiprabowo', 'bangkitbersama', 'prabowo', 'subianto']"
43,2023-03-19 11:15:50+00:00,genx36545403,"Sambil di tarik keluar saya di interogasi, asal dari mana, mau apa dan tujuannya apa.

#PrestasiPrabowo 
#BangkitBersama 
Prabowo Subianto","Tanjung Priok, Indonesia","['sambil', 'tarik', 'keluar', 'interogasi', 'asal', 'mana', 'mau', 'apa', 'tuju', 'apa', 'prestasiprabowo', 'bangkitbersama', 'prabowo', 'subianto']"
44,2023-03-19 11:15:48+00:00,genx36545403,"Masuklah saya ke lokasi pidato,nyalakan HP kemudian live ke FB, baru 1 menit live di tariklah sama ajudan.… https://t.co/ovdrHYaWg1","Tanjung Priok, Indonesia","['masuk', 'lokasi', 'pidato', 'nyala', 'hp', 'kemudian', 'live', 'fb', 'baru', '1', 'menit', 'live', 'tarik', 'sama', 'ajudan', 'https', 't', 'co', 'ovdrhyawg1']"
45,2023-03-19 11:15:47+00:00,genx36545403,"Jadi waktu itu di rumah aspirasi daerah gondangdia jakpus, ibu tietiek sedang pidato.

#PrestasiPrabowo 
#BangkitBersama 
Prabowo Subianto","Tanjung Priok, Indonesia","['jadi', 'waktu', 'rumah', 'aspirasi', 'daerah', 'gondangdia', 'jakpus', 'ibu', 'tietiek', 'sedang', 'pidato', 'prestasiprabowo', 'bangkitbersama', 'prabowo', 'subianto']"
46,2023-03-19 11:15:47+00:00,genx36545403,"Saya sih berharap pak @prabowo dan ibu tietiek soeharto bisa kembali bersama suatu saat nanti.

Ada cerita menarik… https://t.co/RwAWSw0OP9","Tanjung Priok, Indonesia","['saya', 'sih', 'harap', 'pak', 'prabowo', 'ibu', 'tietiek', 'soeharto', 'sama', 'suatu', 'nanti', 'ada', 'cerita', 'tarik', 'https', 't', 'co', 'rwawsw0op9']"
47,2023-03-19 11:15:10+00:00,pemburuan6,"Selamat Petang Sulawesi Tenggara (SULTRA) ,
Apa yang membuatmu merasa bersyukur?

Kode Referral SeaBank : FBDBCA

S… https://t.co/Oi9iQaJiiT",,"['selamat', 'petang', 'sulawesi', 'tenggara', 'sultra', 'apa', 'buat', 'rasa', 'syukur', 'kode', 'referral', 'seabank', 'fbdbca', 's', 'https', 't', 'co', 'oi9iqajiit']"
48,2023-03-19 11:14:46+00:00,bengkeldodo,Begitulah kalau seorang pendidik memberi.pendidikan politik dan akhirnya jadi sesat pikir dan mencari pembenaran se… https://t.co/KfnxpuU7zN,"Kebumen, Indonesia","['begitu', 'kalau', 'orang', 'didik', 'beri', 'didik', 'politik', 'akhir', 'jadi', 'sesat', 'pikir', 'cari', 'benar', 'se', 'https', 't', 'co', 'kfnxpuu7zn']"
49,2023-03-19 11:14:35+00:00,choymarkochoy,@bengkeldodo @sospolkw @Kosim__ @florieliciouss @Chaves1305 @emham08 @AuntyNovi1978 @HelmiFelis_ @BANGSAygSUJUD… https://t.co/cP83Sk1PZ7,,"['bengkeldodo', 'sospolkw', 'kosim', 'florieliciouss', 'chaves1305', 'emham08', 'auntynovi1978', 'helmifelis', 'bangsaygsujud', 'https', 't', 'co', 'cp83sk1pz7']"
50,2023-03-19 11:14:32+00:00,banjarangkan,"Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/aSTCOL07tq., dianugerahi gelar Patih Bakula oleh Ta… https://t.co/YNtuuezSUl",,"['kapolri', 'jenderal', 'polisi', 'drs', 'listyo', 'sigit', 'prabowo', 'https', 't', 'co', 'astcol07tq', 'anugerah', 'gelar', 'patih', 'bakula', 'ta', 'https', 't', 'co', 'yntuuezsul']"
51,2023-03-19 11:13:47+00:00,friedebaho11,RT @arwidodo: Bagaimana pertanggungjawaban proyek food estate Pak @Jokowi dan Pak @Prabowo yang gagal tapi sudah terlanjur merusak lahan? h…,,"['rt', 'arwidodo', 'bagaimana', 'pertanggungjawaban', 'proyek', 'food', 'estate', 'pak', 'jokowi', 'pak', 'prabowo', 'gagal', 'lanjur', 'rusak', 'lahan', 'h']"
52,2023-03-19 11:13:25+00:00,himura_46,"@indotanahbeta @Sigmahalim @DenDjaka14 @sahaL_AS prabowo pro fpi ( radikalis)
anis pro fpi 
kesimpulan nya anis juga radikalis",,"['indotanahbeta', 'sigmahalim', 'dendjaka14', 'sahal', 'as', 'prabowo', 'pro', 'fpi', 'radikal', 'anis', 'pro', 'fpi', 'simpul', 'nya', 'anis', 'radikal']"
53,2023-03-19 11:12:43+00:00,UnameOne,"Angkatan Laut yang sangat kuat dan Korps Marinir yang sangat kuat. Karena itulah TNI AL akan kita perkuat, Marinir… https://t.co/191uflDScn",,"['angkat', 'laut', 'sangat', 'kuat', 'korps', 'marinir', 'sangat', 'kuat', 'karena', 'tni', 'al', 'kuat', 'marinir', 'https', 't', 'co', '191ufldscn']"
54,2023-03-19 11:12:21+00:00,zxnm88473822,"Menurut Menteri Pertahanan, Pemerintahan Jokowi sudah memperlihatkan bentuk dukungan yang besar bagi pertahanan Ind… https://t.co/Kx4eoL9TZI",,"['turut', 'menteri', 'tahan', 'perintah', 'jokowi', 'lihat', 'bentuk', 'dukung', 'besar', 'tahan', 'ind', 'https', 't', 'co', 'kx4eol9tzi']"
55,2023-03-19 11:12:20+00:00,zxnm88473822,"Sehubungan dengan rencana tambahan berupa 4 unit pesawat Hercules yang baru lainnya, Prabowo Subianto memberikan pe… https://t.co/lBDhpO6tro",,"['hubung', 'rencana', 'tambah', 'upa', '4', 'unit', 'pesawat', 'hercules', 'baru', 'lain', 'prabowo', 'subianto', 'beri', 'pe', 'https', 't', 'co', 'lbdhpo6tro']"
56,2023-03-19 11:12:19+00:00,zxnm88473822,"Guna memperkuat pertahanan Indonesia, pada kesempatan itu Presiden Jokowi menyatakan tekadnya untuk bisa memenuhi h… https://t.co/VRyQQGv0cy",,"['guna', 'kuat', 'tahan', 'indonesia', 'sempat', 'presiden', 'jokowi', 'nyata', 'tekad', 'penuh', 'h', 'https', 't', 'co', 'vryqqgv0cy']"
57,2023-03-19 11:12:18+00:00,zxnm88473822,Prabowo Subianto bersama Presiden Joko Widodo juga menyempatkan diri untuk duduk di bagian dalam kokpit serta kursi… https://t.co/Ll9btu6rQK,,"['prabowo', 'subianto', 'sama', 'presiden', 'joko', 'widodo', 'sempat', 'diri', 'duduk', 'bagi', 'kokpit', 'kursi', 'https', 't', 'co', 'll9btu6rqk']"
58,2023-03-19 11:12:17+00:00,zxnm88473822,Menteri Pertahanan selanjutnya menemani Presiden Joko Widodo untuk mencoba bagian dalam pesawat Hercules… https://t.co/R8zz0MSlus,,"['menteri', 'tahan', 'lanjut', 'tani', 'presiden', 'joko', 'widodo', 'coba', 'bagi', 'pesawat', 'hercules', 'https', 't', 'co', 'r8zz0mslus']"
59,2023-03-19 11:12:16+00:00,zxnm88473822,"Usai menyiram bagian pesawat, #PrabowoMengudara #IkutPakde Prabowo Subianto",,"['usai', 'siram', 'bagi', 'pesawat', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
60,2023-03-19 11:12:15+00:00,zxnm88473822,Presiden Joko Widodo melakukan seremoni pecah kendi serta menyiram air kembang di bagian roda serta moncong pesawat… https://t.co/iYZX6yQqWZ,,"['presiden', 'joko', 'widodo', 'laku', 'seremoni', 'pecah', 'kendi', 'siram', 'air', 'kembang', 'bagi', 'roda', 'moncong', 'pesawat', 'https', 't', 'co', 'iyzx6yqqwz']"
61,2023-03-19 11:12:14+00:00,zxnm88473822,"Dalam kesempatan tersebut, #PrabowoMengudara #IkutPakde Prabowo Subianto",,"['dalam', 'sempat', 'sebut', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
62,2023-03-19 11:12:13+00:00,zxnm88473822,penggunaan pesawat Super Hercules juga diperuntukkan untuk keperluan non militer seperti penanganan bencana.… https://t.co/jtxte8QM7h,,"['guna', 'pesawat', 'super', 'hercules', 'untuk', 'perlu', 'non', 'militer', 'tangan', 'bencana', 'https', 't', 'co', 'jtxte8qm7h']"
63,2023-03-19 11:12:12+00:00,zxnm88473822,"Selain dipergunakan untuk keperluan militer, #PrabowoMengudara #IkutPakde Prabowo Subianto",,"['selain', 'guna', 'perlu', 'militer', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
64,2023-03-19 11:12:11+00:00,zxnm88473822,"Pesawat C-130-J-30 Super Hercules yang dibeli pemerintah Indonesia,
selanjutnya diserahkan kepada Prabowo Subianto… https://t.co/J6BQp1mfuu",,"['pesawat', 'c-130-j-30', 'super', 'hercules', 'beli', 'perintah', 'indonesia', 'lanjut', 'serah', 'prabowo', 'subianto', 'https', 't', 'co', 'j6bqp1mfuu']"
65,2023-03-19 11:12:10+00:00,zxnm88473822,juga untuk melakukan serah terima pesawat baru.#PrabowoMengudara #IkutPakde Prabowo Subianto,,"['laku', 'serah', 'terima', 'pesawat', 'baru', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
66,2023-03-19 11:12:09+00:00,zxnm88473822,"Kedatangan Prabowo Subianto selain mendampingi Presiden Joko Widodo, #PrabowoMengudara #IkutPakde Prabowo Subianto",,"['datang', 'prabowo', 'subianto', 'damping', 'presiden', 'joko', 'widodo', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
67,2023-03-19 11:12:08+00:00,zxnm88473822,"8 Maret 2023 mendatangi bandara Halim Perdanakusuma, Jakarta Timur.#PrabowoMengudara #IkutPakde Prabowo Subianto",,"['8', 'maret', '2023', 'datang', 'bandara', 'halim', 'perdanakusuma', 'jakarta', 'timur', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
68,2023-03-19 11:12:08+00:00,Rapiyanti_Tina,Bantuan tersebut diserahkan Prabowo bertepatan dengan acara puncak milad ke-45 BKPRMI di Masjid Istiqlal. Prabowo m… https://t.co/0eZOYLOY9Q,,"['bantu', 'sebut', 'serah', 'prabowo', 'tepat', 'acara', 'puncak', 'milad', 'ke-45', 'bkprmi', 'masjid', 'istiqlal', 'prabowo', 'm', 'https', 't', 'co', '0ezoyloy9q']"
69,2023-03-19 11:12:07+00:00,zxnm88473822,"Menteri Pertahanan Republik Indonesia, Prabowo Subianto pada Rabu, #PrabowoMengudara #IkutPakde Prabowo Subianto",,"['menteri', 'tahan', 'republik', 'indonesia', 'prabowo', 'subianto', 'rabu', 'prabowomengudara', 'ikutpakde', 'prabowo', 'subianto']"
